description,id,owner,secret,server,farm,title,ispublic,isfriend,isfamily,datetaken,datetakengranularity,datetakenunknown,tags,latitude,longitude,accuracy,context,place_id,woeid,geo_is_family,geo_is_friend,geo_is_contact,geo_is_public,photos_Id
"Mystery Trip to San Francisco.\n\nSutro Baths","6536081253","66538459@N00","79f75cce5d","7171","8","Mystery Trip 2011","1","0","0","2011-12-17 12:06:10","0","0","","37.780055","-122.511773","16","0","KBdyTpxTUb_BZRuLTg","23512034","0","0","0","1",0
"Looking over map of route\n\nSutro Baths","6536080715","66538459@N00","49c92277a0","7147","8","Mystery Trip 2011","1","0","0","2011-12-17 12:04:31","0","0","","37.780277","-122.511867","16","0","KBdyTpxTUb_BZRuLTg","23512034","0","0","0","1",0
"Mystery Trip to San Francisco.\n\nSutro Baths","6536079997","66538459@N00","cb2ac14ba9","7163","8","Mystery Trip 2011","1","0","0","2011-12-17 12:03:38","0","0","","37.780297","-122.511875","16","0","KBdyTpxTUb_BZRuLTg","23512034","0","0","0","1",0
"Mystery Trip to San Francisco.\n\nSutro Baths","6536078647","66538459@N00","370d2e584a","7017","8","Mystery Trip 2011","1","0","0","2011-12-17 12:03:18","0","0","","37.780338","-122.511917","16","0","KBdyTpxTUb_BZRuLTg","23512034","0","0","0","1",0
"Mystery Trip to San Francisco.\n\nSutro Baths","6536077191","66538459@N00","83fc9a6a42","7004","8","Mystery Trip 2011","1","0","0","2011-12-17 11:37:14","0","0","","37.780316","-122.511914","16","0","KBdyTpxTUb_BZRuLTg","23512034","0","0","0","1",0
"Mystery Trip to San Francisco.\n\nSutro Baths","6536075251","66538459@N00","2a0f381371","7022","8","Mystery Trip 2011","1","0","0","2011-12-17 11:35:05","0","0","","37.780305","-122.511917","16","0","KBdyTpxTUb_BZRuLTg","23512034","0","0","0","1",0
"Mystery Trip to San Francisco.\n\nSutro Baths","6536074485","66538459@N00","4daa313872","7023","8","Mystery Trip 2011","1","0","0","2011-12-17 11:28:16","0","0","","37.780005","-122.511717","16","0","KBdyTpxTUb_BZRuLTg","23512034","0","0","0","1",0
"Gorgeous hike through the park.","6393468099","66538459@N00","b4d0daaf46","7034","8","Oakland Redwood Regional Park","1","0","0","2011-11-23 14:24:23","0","0","california park november nature mushroom canon bug oakland bay is san francisco outdoor walk flash hike ring east ii area ladybug l 23 hayward 580ex regional 1755 70300 2011 50d","37.808274","-122.150473","16","0","7K758zJTUb3P4vab","2374556","0","0","0","1",0
"Gorgeous hike through the park.","6393466231","66538459@N00","b9a8af8aff","7006","8","Oakland Redwood Regional Park","1","0","0","2011-11-23 13:59:58","0","0","california park november nature mushroom canon bug oakland bay is san francisco outdoor walk flash hike ring east ii area ladybug l 23 hayward 580ex regional 1755 70300 2011 50d","37.817511","-122.163845","16","0","bkngaOpUV7IirSe8HQ","55806221","0","0","0","1",0
"Gorgeous hike through the park.","6393463745","66538459@N00","a23dcf1f73","7003","8","Oakland Redwood Regional Park","1","0","0","2011-11-23 13:50:28","0","0","california park november nature mushroom canon bug oakland bay is san francisco outdoor walk flash hike ring east ii area ladybug l 23 hayward 580ex regional 1755 70300 2011 50d","37.817466","-122.163742","16","0","bkngaOpUV7IirSe8HQ","55806221","0","0","0","1",0
"Gorgeous hike through the park.","6393462979","66538459@N00","d94721db7e","7158","8","Oakland Redwood Regional Park","1","0","0","2011-11-23 13:48:05","0","0","california park november nature mushroom canon bug oakland bay is san francisco outdoor walk flash hike ring east ii area ladybug l 23 hayward 580ex regional 1755 70300 2011 50d","37.817463","-122.163770","16","0","bkngaOpUV7IirSe8HQ","55806221","0","0","0","1",0
"Gorgeous hike through the park.","6393461153","66538459@N00","23831c37bf","7146","8","Oakland Redwood Regional Park","1","0","0","2011-11-23 13:46:29","0","0","california park november nature mushroom canon bug oakland bay is san francisco outdoor walk flash hike ring east ii area ladybug l 23 hayward 580ex regional 1755 70300 2011 50d","37.817472","-122.163792","16","0","bkngaOpUV7IirSe8HQ","55806221","0","0","0","1",0
"Gorgeous hike through the park.  This series of mushrooms were growing right on top of a wood table.  I liked the way they were growing in a row.","6393460615","66538459@N00","9d6bb97978","7011","8","Oakland Redwood Regional Park","1","0","0","2011-11-23 13:41:44","0","0","california park november nature mushroom canon bug oakland bay san francisco outdoor walk flash hike ring east ii area ladybug l 23 hayward 580ex regional 70300 2011 50d","37.817469","-122.163839","16","0","bkngaOpUV7IirSe8HQ","55806221","0","0","0","1",0
"Gorgeous hike through the park.","6393459405","66538459@N00","a5a9fae5b0","7162","8","Oakland Redwood Regional Park","1","0","0","2011-11-23 13:34:30","0","0","california park november nature mushroom canon bug oakland bay is san francisco outdoor walk flash hike ring east ii area ladybug l 23 hayward 580ex regional 1755 70300 2011 50d","37.817605","-122.163931","16","0","bkngaOpUV7IirSe8HQ","55806221","0","0","0","1",0
"Gorgeous hike through the park.","6393457053","66538459@N00","3554ca38ff","7152","8","Oakland Redwood Regional Park","1","0","0","2011-11-23 13:31:19","0","0","california park november nature mushroom canon bug oakland bay is san francisco outdoor walk flash hike ring east ii area ladybug l 23 hayward 580ex regional 1755 70300 2011 50d","37.817650","-122.163959","16","0","bkngaOpUV7IirSe8HQ","55806221","0","0","0","1",0
"Gorgeous hike through the park.","6393451633","66538459@N00","f84677fd39","6091","7","Oakland Redwood Regional Park","1","0","0","2011-11-23 13:23:12","0","0","california park november nature mushroom canon bug oakland bay is san francisco outdoor walk flash hike ring east ii area ladybug l 23 hayward 580ex regional 1755 70300 2011 50d","37.820502","-122.167392","16","0","DiMRAs1UV7LapoXCEw","55806302","0","0","0","1",0
"Gorgeous hike through the park.","6393446933","66538459@N00","ac06e4eb21","6094","7","Oakland Redwood Regional Park","1","0","0","2011-11-23 13:18:44","0","0","california park november nature mushroom canon bug oakland bay is san francisco outdoor walk flash hike ring east ii area ladybug l 23 hayward 580ex regional 1755 70300 2011 50d","37.820988","-122.167756","16","0","7K758zJTUb3P4vab","2374556","0","0","0","1",0
"Gorgeous hike through the park.","6393441223","66538459@N00","0dfd967b3f","7152","8","Oakland Redwood Regional Park","1","0","0","2011-11-23 13:15:09","0","0","november 23 2011 oakland hayward san francisco bay area nature hike walk park east regional outdoor california mushroom ladybug bug canon 50d 70300 l 1755 is 580ex ii ring flash","37.820986","-122.167764","16","0","7K758zJTUb3P4vab","2374556","0","0","0","1",0
"Gorgeous hike through the park.","6393439807","66538459@N00","0f0df24ec6","7163","8","Oakland Redwood Regional Park","1","0","0","2011-11-23 13:11:28","0","0","california park november nature mushroom canon bug oakland bay is san francisco outdoor walk flash hike ring east ii area ladybug l 23 hayward 580ex regional 1755 70300 2011 50d","37.820977","-122.167762","16","0","7K758zJTUb3P4vab","2374556","0","0","0","1",0
"Gorgeous hike through the park.","6393437645","66538459@N00","aeb0222688","7162","8","Oakland Redwood Regional Park","1","0","0","2011-11-23 13:09:08","0","0","california park november nature mushroom canon bug oakland bay is san francisco outdoor walk flash hike ring east ii area ladybug l 23 hayward 580ex regional 1755 70300 2011 50d","37.820969","-122.167767","16","0","7K758zJTUb3P4vab","2374556","0","0","0","1",0
"Gorgeous hike through the park.","6393435435","66538459@N00","879dfe979b","7159","8","Oakland Redwood Regional Park","1","0","0","2011-11-23 13:00:42","0","0","california park november nature mushroom canon bug oakland bay is san francisco outdoor walk flash hike ring east ii area ladybug l 23 hayward 580ex regional 1755 70300 2011 50d","37.821008","-122.167781","16","0","7K758zJTUb3P4vab","2374556","0","0","0","1",0
"Gorgeous hike through the park.","6393433515","66538459@N00","63cf4d18f8","7024","8","Oakland Redwood Regional Park","1","0","0","2011-11-23 12:58:54","0","0","california park november nature mushroom canon bug oakland bay is san francisco outdoor walk flash hike ring east ii area ladybug l 23 hayward 580ex regional 1755 70300 2011 50d","37.821019","-122.167773","16","0","7K758zJTUb3P4vab","2374556","0","0","0","1",0
"Gorgeous hike through the park.","6393430883","66538459@N00","046f4fd677","6102","7","Oakland Redwood Regional Park","1","0","0","2011-11-23 12:53:46","0","0","california park november nature mushroom canon bug oakland bay is san francisco outdoor walk flash hike ring east ii area ladybug l 23 hayward 580ex regional 1755 70300 2011 50d","37.820988","-122.167717","16","0","7K758zJTUb3P4vab","2374556","0","0","0","1",0
"Gorgeous hike through the park.","6393429727","66538459@N00","a17366791c","6236","7","Oakland Redwood Regional Park","1","0","0","2011-11-23 12:50:07","0","0","california park november nature mushroom canon bug oakland bay is san francisco outdoor walk flash hike ring east ii area ladybug l 23 hayward 580ex regional 1755 70300 2011 50d","37.820975","-122.167701","16","0","7K758zJTUb3P4vab","2374556","0","0","0","1",0
"Gorgeous hike through the park.","6393428219","66538459@N00","f004861a4e","7170","8","Oakland Redwood Regional Park","1","0","0","2011-11-23 12:49:27","0","0","california park november nature mushroom canon bug oakland bay is san francisco outdoor walk flash hike ring east ii area ladybug l 23 hayward 580ex regional 1755 70300 2011 50d","37.820972","-122.167698","16","0","7K758zJTUb3P4vab","2374556","0","0","0","1",0
"Gorgeous hike through the park.","6393425195","66538459@N00","c2a8473f4b","7004","8","Oakland Redwood Regional Park","1","0","0","2011-11-23 12:49:01","0","0","november 23 2011 oakland hayward san francisco bay area nature hike walk park east regional outdoor california mushroom ladybug bug canon 50d 70300 l 1755 is 580ex ii ring flash","37.820972","-122.167695","16","0","7K758zJTUb3P4vab","2374556","0","0","0","1",0
"Gorgeous hike through the park.","6393422043","66538459@N00","fb892fcfa8","7155","8","Oakland Redwood Regional Park","1","0","0","2011-11-23 12:30:55","0","0","california park november nature mushroom canon bug oakland bay is san francisco outdoor walk flash hike ring east ii area ladybug l 23 hayward 580ex regional 1755 70300 2011 50d","37.819330","-122.165792","16","0","bkngaOpUV7IirSe8HQ","55806221","0","0","0","1",0
"Gorgeous hike through the park.","6393421661","66538459@N00","3d9d569aff","7158","8","Oakland Redwood Regional Park","1","0","0","2011-11-23 12:30:34","0","0","california park november nature mushroom canon bug oakland bay is san francisco outdoor walk flash hike ring east ii area ladybug l 23 hayward 580ex regional 1755 70300 2011 50d","37.819158","-122.165570","16","0","bkngaOpUV7IirSe8HQ","55806221","0","0","0","1",0
"Gorgeous hike through the park.","6393421185","66538459@N00","f35c0d75d9","7031","8","Oakland Redwood Regional Park","1","0","0","2011-11-23 12:26:17","0","0","california park november nature mushroom canon bug oakland bay is san francisco outdoor walk flash hike ring east ii area ladybug l 23 hayward 580ex regional 1755 70300 2011 50d","37.818433","-122.164864","16","0","bkngaOpUV7IirSe8HQ","55806221","0","0","0","1",0
"Gorgeous hike through the park.","6393419381","66538459@N00","d56b4b6bb5","7160","8","Oakland Redwood Regional Park","1","0","0","2011-11-23 12:16:13","0","0","california park november nature mushroom canon bug oakland bay is san francisco outdoor walk flash hike ring east ii area ladybug l 23 hayward 580ex regional 1755 70300 2011 50d","37.815483","-122.161931","16","0","bkngaOpUV7IirSe8HQ","55806221","0","0","0","1",0
"Gorgeous hike through the park.","6393417915","66538459@N00","3110f4ff30","7175","8","Oakland Redwood Regional Park","1","0","0","2011-11-23 12:14:57","0","0","california park november nature mushroom canon bug oakland bay is san francisco outdoor walk flash hike ring east ii area ladybug l 23 hayward 580ex regional 1755 70300 2011 50d","37.814927","-122.161209","16","0","bkngaOpUV7IirSe8HQ","55806221","0","0","0","1",0
"Gorgeous hike through the park.","6393416983","66538459@N00","dd66087962","7029","8","Oakland Redwood Regional Park","1","0","0","2011-11-23 12:00:39","0","0","california park november nature mushroom canon bug oakland bay is san francisco outdoor walk flash hike ring east ii area ladybug l 23 hayward 580ex regional 1755 70300 2011 50d","37.811444","-122.156462","16","0","7K758zJTUb3P4vab","2374556","0","0","0","1",0
"Gorgeous hike through the park.","6393415737","66538459@N00","883b9b3a3b","7017","8","Oakland Redwood Regional Park","1","0","0","2011-11-23 11:58:14","0","0","california park november nature mushroom canon bug oakland bay is san francisco outdoor walk flash hike ring east ii area ladybug l 23 hayward 580ex regional 1755 70300 2011 50d","37.811266","-122.156148","16","0","7K758zJTUb3P4vab","2374556","0","0","0","1",0
"Gorgeous hike through the park.","6393414879","66538459@N00","1f787a7716","6114","7","Oakland Redwood Regional Park","1","0","0","2011-11-23 11:56:08","0","0","november 23 2011 oakland hayward san francisco bay area nature hike walk park east regional outdoor california mushroom ladybug bug canon 50d 70300 l 1755 is 580ex ii ring flash","37.811063","-122.155759","16","0","7K758zJTUb3P4vab","2374556","0","0","0","1",0
"Gorgeous hike through the park.","6393412953","66538459@N00","8c66868867","6120","7","Oakland Redwood Regional Park","1","0","0","2011-11-23 11:54:49","0","0","california park november nature mushroom canon bug oakland bay is san francisco outdoor walk flash hike ring east ii area ladybug l 23 hayward 580ex regional 1755 70300 2011 50d","37.811044","-122.155795","16","0","7K758zJTUb3P4vab","2374556","0","0","0","1",0
"Gorgeous hike through the park.","6393410261","66538459@N00","4cf4ee7b7e","7004","8","Oakland Redwood Regional Park","1","0","0","2011-11-23 11:47:51","0","0","california park november nature mushroom canon bug oakland bay is san francisco outdoor walk flash hike ring east ii area ladybug l 23 hayward 580ex regional 1755 70300 2011 50d","37.810302","-122.154637","16","0","7K758zJTUb3P4vab","2374556","0","0","0","1",0
"Gorgeous hike through the park.","6393407697","66538459@N00","4438d90c3f","6033","7","Oakland Redwood Regional Park","1","0","0","2011-11-23 11:46:59","0","0","california park november nature mushroom canon bug oakland bay is san francisco outdoor walk flash hike ring east ii area ladybug l 23 hayward 580ex regional 1755 70300 2011 50d","37.810188","-122.154312","16","0","7K758zJTUb3P4vab","2374556","0","0","0","1",0
"Gorgeous hike through the park.","6393404173","66538459@N00","8bfe6c4a44","7007","8","Oakland Redwood Regional Park","1","0","0","2011-11-23 11:44:18","0","0","california park november nature mushroom canon bug oakland bay is san francisco outdoor walk flash hike ring east ii area ladybug l 23 hayward 580ex regional 1755 70300 2011 50d","37.810166","-122.154273","16","0","7K758zJTUb3P4vab","2374556","0","0","0","1",0
"Gorgeous hike through the park.","6393402559","66538459@N00","532acde857","7020","8","Oakland Redwood Regional Park","1","0","0","2011-11-23 11:42:54","0","0","california park november nature mushroom canon bug oakland bay is san francisco outdoor walk flash hike ring east ii area ladybug l 23 hayward 580ex regional 1755 70300 2011 50d","37.810161","-122.154281","16","0","7K758zJTUb3P4vab","2374556","0","0","0","1",0
"Gorgeous hike through the park.","6393398855","66538459@N00","c14f85969b","6215","7","Oakland Redwood Regional Park","1","0","0","2011-11-23 11:41:51","0","0","california park november nature mushroom canon bug oakland bay is san francisco outdoor walk flash hike ring east ii area ladybug l 23 hayward 580ex regional 1755 70300 2011 50d","37.810163","-122.154284","16","0","7K758zJTUb3P4vab","2374556","0","0","0","1",0
"Gorgeous hike through the park.  Just a beautiful site surrounding the kids playground.","6393396159","66538459@N00","86aa04a1cf","7166","8","Oakland Redwood Regional Park","1","0","0","2011-11-23 11:35:07","0","0","california park november nature mushroom canon bug oakland bay is san francisco outdoor walk flash hike ring east ii area ladybug l 23 hayward 580ex regional 1755 70300 2011 50d","37.809825","-122.152281","16","0","7K758zJTUb3P4vab","2374556","0","0","0","1",0
"Gorgeous hike through the park.","6393394113","66538459@N00","fa6f1db520","7030","8","Oakland Redwood Regional Park","1","0","0","2011-11-23 11:30:06","0","0","california park november nature mushroom canon bug oakland bay is san francisco outdoor walk flash hike ring east ii area ladybug l 23 hayward 580ex regional 1755 70300 2011 50d","37.807897","-122.149637","16","0","7K758zJTUb3P4vab","2374556","0","0","0","1",0
"Gorgeous hike through the park.","6393393089","66538459@N00","2c9d813ee9","7003","8","Oakland Redwood Regional Park","1","0","0","2011-11-23 11:28:10","0","0","california park november nature mushroom canon bug oakland bay is san francisco outdoor walk flash hike ring east ii area ladybug l 23 hayward 580ex regional 1755 70300 2011 50d","37.807633","-122.149395","16","0","7K758zJTUb3P4vab","2374556","0","0","0","1",0
"Gorgeous hike through the park.","6393391329","66538459@N00","0b5c8eb6e9","7013","8","Oakland Redwood Regional Park","1","0","0","2011-11-23 11:27:12","0","0","california park november nature mushroom canon bug oakland bay is san francisco outdoor walk flash hike ring east ii area ladybug l 23 hayward 580ex regional 1755 70300 2011 50d","37.807616","-122.149367","16","0","7K758zJTUb3P4vab","2374556","0","0","0","1",0
"Gorgeous hike through the park.","6393390281","66538459@N00","476cb486df","7025","8","Oakland Redwood Regional Park","1","0","0","2011-11-23 11:26:07","0","0","california park november nature mushroom canon bug oakland bay is san francisco outdoor walk flash hike ring east ii area ladybug l 23 hayward 580ex regional 1755 70300 2011 50d","37.807586","-122.149325","16","0","7K758zJTUb3P4vab","2374556","0","0","0","1",0
"Gorgeous hike through the park.","6393385727","66538459@N00","047a8ed0af","7002","8","Oakland Redwood Regional Park","1","0","0","2011-11-23 11:25:44","0","0","california park november nature mushroom canon bug oakland bay is san francisco outdoor walk flash hike ring east ii area ladybug l 23 hayward 580ex regional 1755 70300 2011 50d","37.807461","-122.149323","16","0","7K758zJTUb3P4vab","2374556","0","0","0","1",0
"Group shot at bottom of hike","6206775690","66538459@N00","9d07475d84","6170","7","Mt St Helena","1","0","0","2011-10-02 15:56:32","0","0","california boy saint st bay october mt calistoga scout hike fremont mount helena rim 103 troop 2011","38.652736","-122.599750","16","0","bwAK8UdQUL_pdLAL0g","12587697","0","0","0","1",0
"Steep at a few points","6206258309","66538459@N00","2c24fd61ed","6152","7","Mt St Helena","1","0","0","2011-10-02 15:30:27","0","0","california boy saint st bay october mt calistoga scout hike fremont mount helena rim 103 troop 2011","38.654013","-122.604834","16","0","bwAK8UdQUL_pdLAL0g","12587697","0","0","0","1",0
"","6206773446","66538459@N00","be7c3570fd","6168","7","Mt St Helena","1","0","0","2011-10-02 15:10:50","0","0","california boy saint st bay october mt calistoga scout hike fremont mount helena rim 103 troop 2011","38.650763","-122.613242","16","0","uAuds_9TVrnw4Dg.","2431228","0","0","0","1",0
"Halway down","6206256373","66538459@N00","0a34a111b5","6004","7","Mt St Helena","1","0","0","2011-10-02 15:06:24","0","0","california boy saint st bay october mt calistoga scout hike fremont mount helena rim 103 troop 2011","38.650777","-122.613217","16","0","uAuds_9TVrnw4Dg.","2431228","0","0","0","1",0
"","6206255605","66538459@N00","7a99108df8","6160","7","Mt St Helena","1","0","0","2011-10-02 14:40:51","0","0","california boy saint st bay october mt calistoga scout hike fremont mount helena rim 103 troop 2011","38.653808","-122.610962","16","0","bwAK8UdQUL_pdLAL0g","12587697","0","0","0","1",0
"","6206255245","66538459@N00","80492e2178","6017","7","Mt St Helena","1","0","0","2011-10-02 14:31:05","0","0","california boy saint st bay october mt calistoga scout hike fremont mount helena rim 103 troop 2011","38.657069","-122.611145","16","0","bwAK8UdQUL_pdLAL0g","12587697","0","0","0","1",0
"","6206770760","66538459@N00","0b0b096f30","6003","7","Mt St Helena","1","0","0","2011-10-02 14:24:04","0","0","california boy saint st bay october mt calistoga scout hike fremont mount helena rim 103 troop 2011","38.659188","-122.615425","16","0","bwAK8UdQUL_pdLAL0g","12587697","0","0","0","1",0
"","6206254017","66538459@N00","a7c460b9cb","6153","7","Mt St Helena","1","0","0","2011-10-02 13:49:49","0","0","california boy saint st bay october mt calistoga scout hike fremont mount helena rim 103 troop 2011","38.668822","-122.630875","16","0","uAuds_9TVrnw4Dg.","2431228","0","0","0","1",0
"Giant radio tower","6206769752","66538459@N00","0845406faf","6175","7","Mt St Helena","1","0","0","2011-10-02 13:44:18","0","0","california boy saint st bay october mt calistoga scout hike fremont mount helena rim 103 troop 2011","38.669219","-122.633570","16","0","uAuds_9TVrnw4Dg.","2431228","0","0","0","1",0
"Resting at very top","6206769048","66538459@N00","5f087a2590","6174","7","Mt St Helena","1","0","0","2011-10-02 13:41:06","0","0","california boy saint st bay october mt calistoga scout hike fremont mount helena rim 103 troop 2011","38.669330","-122.633512","16","0","uAuds_9TVrnw4Dg.","2431228","0","0","0","1",0
"Group photo","6206767854","66538459@N00","220b1a727d","6128","7","Mt St Helena","1","0","0","2011-10-02 13:38:31","0","0","california boy saint st bay october mt calistoga scout hike fremont mount helena rim 103 troop 2011","38.669313","-122.633623","16","0","uAuds_9TVrnw4Dg.","2431228","0","0","0","1",0
"Group photo","6206767004","66538459@N00","12cb603e30","6172","7","Mt St Helena","1","0","0","2011-10-02 13:38:31","0","0","california boy saint st bay october mt calistoga scout hike fremont mount helena rim 103 troop 2011","38.669313","-122.633623","16","0","uAuds_9TVrnw4Dg.","2431228","0","0","0","1",0
"","6206766132","66538459@N00","533f586ccf","6177","7","Mt St Helena","1","0","0","2011-10-02 13:13:59","0","0","california boy saint st bay october mt calistoga scout hike fremont mount helena rim 103 troop 2011","38.669336","-122.633550","16","0","uAuds_9TVrnw4Dg.","2431228","0","0","0","1",0
"","6206249303","66538459@N00","d0c7a90dcf","6148","7","Mt St Helena","1","0","0","2011-10-02 13:08:01","0","0","california boy saint st bay october mt calistoga scout hike fremont mount helena rim 103 troop 2011","38.669325","-122.633553","16","0","uAuds_9TVrnw4Dg.","2431228","0","0","0","1",0
"","6206764602","66538459@N00","fbfa5953cb","6162","7","Mt St Helena","1","0","0","2011-10-02 13:07:52","0","0","california boy saint st bay october mt calistoga scout hike fremont mount helena rim 103 troop 2011","38.669327","-122.633553","16","0","uAuds_9TVrnw4Dg.","2431228","0","0","0","1",0
"","6206247269","66538459@N00","517566cb55","6172","7","Mt St Helena","1","0","0","2011-10-02 13:04:27","0","0","california boy saint st bay october mt calistoga scout hike fremont mount helena rim 103 troop 2011","38.669366","-122.633520","16","0","uAuds_9TVrnw4Dg.","2431228","0","0","0","1",0
"USGS Stamp","6206762932","66538459@N00","81b0f5c523","6144","7","Mt St Helena","1","0","0","2011-10-02 12:53:14","0","0","california boy saint st bay october mt calistoga scout hike fremont mount helena rim 103 troop 2011","38.669311","-122.633570","16","0","uAuds_9TVrnw4Dg.","2431228","0","0","0","1",0
"","6206246035","66538459@N00","7827686569","6152","7","Mt St Helena","1","0","0","2011-10-02 12:52:39","0","0","california boy saint st bay october mt calistoga scout hike fremont mount helena rim 103 troop 2011","38.669308","-122.633573","16","0","uAuds_9TVrnw4Dg.","2431228","0","0","0","1",0
"","6206761564","66538459@N00","c5caeba912","6016","7","Mt St Helena","1","0","0","2011-10-02 12:52:37","0","0","california boy saint st bay october mt calistoga scout hike fremont mount helena rim 103 troop 2011","38.669308","-122.633573","16","0","uAuds_9TVrnw4Dg.","2431228","0","0","0","1",0
"USGS Stamp","6206244379","66538459@N00","2868c719bd","6133","7","Mt St Helena","1","0","0","2011-10-02 12:51:32","0","0","california boy saint st bay october mt calistoga scout hike fremont mount helena rim 103 troop 2011","38.669308","-122.633578","16","0","uAuds_9TVrnw4Dg.","2431228","0","0","0","1",0
"","6206243195","66538459@N00","7dd989c517","6170","7","Mt St Helena","1","0","0","2011-10-02 12:50:53","0","0","california boy saint st bay october mt calistoga scout hike fremont mount helena rim 103 troop 2011","38.669308","-122.633578","16","0","uAuds_9TVrnw4Dg.","2431228","0","0","0","1",0
"","6206758422","66538459@N00","9236520489","6001","7","Mt St Helena","1","0","0","2011-10-02 12:48:20","0","0","california boy saint st bay october mt calistoga scout hike fremont mount helena rim 103 troop 2011","38.669011","-122.633437","16","0","uAuds_9TVrnw4Dg.","2431228","0","0","0","1",0
"","6206241161","66538459@N00","ddc4ddcc5a","6168","7","Mt St Helena","1","0","0","2011-10-02 12:46:51","0","0","california boy saint st bay october mt calistoga scout hike fremont mount helena rim 103 troop 2011","38.668877","-122.632637","16","0","uAuds_9TVrnw4Dg.","2431228","0","0","0","1",0
"","6206240211","66538459@N00","7dcd3aceae","6127","7","Mt St Helena","1","0","0","2011-10-02 12:46:29","0","0","mount mt saint st helena calistoga california boy scout rim bay hike 2011 fremont troop 103 october","38.668875","-122.632514","16","0","uAuds_9TVrnw4Dg.","2431228","0","0","0","1",0
"","6206755862","66538459@N00","01686774d9","6149","7","Mt St Helena","1","0","0","2011-10-02 12:43:45","0","0","california boy saint st bay october mt calistoga scout hike fremont mount helena rim 103 troop 2011","38.668702","-122.631417","16","0","uAuds_9TVrnw4Dg.","2431228","0","0","0","1",0
"","6206755228","66538459@N00","122bc8d866","6165","7","Mt St Helena","1","0","0","2011-10-02 12:37:05","0","0","california boy saint st bay october mt calistoga scout hike fremont mount helena rim 103 troop 2011","38.670086","-122.627698","16","0","bwAK8UdQUL_pdLAL0g","12587697","0","0","0","1",0
"","6206238461","66538459@N00","bd4e0bf0cd","6149","7","Mt St Helena","1","0","0","2011-10-02 12:34:00","0","0","california boy saint st bay october mt calistoga scout hike fremont mount helena rim 103 troop 2011","38.670922","-122.626614","16","0","bwAK8UdQUL_pdLAL0g","12587697","0","0","0","1",0
"","6206237365","66538459@N00","d67e26d822","6155","7","Mt St Helena","1","0","0","2011-10-02 12:06:40","0","0","california boy saint st bay october mt calistoga scout hike fremont mount helena rim 103 troop 2011","38.662986","-122.618034","16","0","bwAK8UdQUL_pdLAL0g","12587697","0","0","0","1",0
"","6206237055","66538459@N00","ee64246791","6169","7","Mt St Helena","1","0","0","2011-10-02 12:06:14","0","0","california boy saint st bay october mt calistoga scout hike fremont mount helena rim 103 troop 2011","38.662791","-122.617831","16","0","bwAK8UdQUL_pdLAL0g","12587697","0","0","0","1",0
"","6206752212","66538459@N00","50c2caa5a4","6166","7","Mt St Helena","1","0","0","2011-10-02 11:59:09","0","0","california boy saint st bay october mt calistoga scout hike fremont mount helena rim 103 troop 2011","38.660091","-122.615834","16","0","bwAK8UdQUL_pdLAL0g","12587697","0","0","0","1",0
"","6206235501","66538459@N00","95c9ccdda0","6174","7","Mt St Helena","1","0","0","2011-10-02 11:48:33","0","0","california boy saint st bay october mt calistoga scout hike fremont mount helena rim 103 troop 2011","38.657058","-122.611062","16","0","bwAK8UdQUL_pdLAL0g","12587697","0","0","0","1",0
"","6206751074","66538459@N00","49a7047ef5","6151","7","Mt St Helena","1","0","0","2011-10-02 11:48:31","0","0","california boy saint st bay october mt calistoga scout hike fremont mount helena rim 103 troop 2011","38.657047","-122.611045","16","0","bwAK8UdQUL_pdLAL0g","12587697","0","0","0","1",0
"","6206750108","66538459@N00","4af58d7788","6136","7","Mt St Helena","1","0","0","2011-10-02 11:20:23","0","0","california boy saint st bay october mt calistoga scout hike fremont mount helena rim 103 troop 2011","38.653433","-122.608942","16","0","bwAK8UdQUL_pdLAL0g","12587697","0","0","0","1",0
"","6206749576","66538459@N00","40c987c601","6153","7","Mt St Helena","1","0","0","2011-10-02 11:15:57","0","0","california boy saint st bay october mt calistoga scout hike fremont mount helena rim 103 troop 2011","38.651811","-122.609537","16","0","bwAK8UdQUL_pdLAL0g","12587697","0","0","0","1",0
"","6206748562","66538459@N00","d21044579a","6155","7","Mt St Helena","1","0","0","2011-10-02 11:08:50","0","0","california boy saint st bay october mt calistoga scout hike fremont mount helena rim 103 troop 2011","38.650858","-122.613248","16","0","uAuds_9TVrnw4Dg.","2431228","0","0","0","1",0
"","6206231321","66538459@N00","80207cdfe8","6024","7","Mt St Helena","1","0","0","2011-10-02 11:08:46","0","0","california boy saint st bay october mt calistoga scout hike fremont mount helena rim 103 troop 2011","38.650858","-122.613248","16","0","uAuds_9TVrnw4Dg.","2431228","0","0","0","1",0
"","6206230349","66538459@N00","b8587a6641","6159","7","Mt St Helena","1","0","0","2011-10-02 11:08:45","0","0","california boy saint st bay october mt calistoga scout hike fremont mount helena rim 103 troop 2011","38.650858","-122.613248","16","0","uAuds_9TVrnw4Dg.","2431228","0","0","0","1",0
"","6206745558","66538459@N00","dec06a05b6","6162","7","Mt St Helena","1","0","0","2011-10-02 11:08:13","0","0","california boy saint st bay october mt calistoga scout hike fremont mount helena rim 103 troop 2011","38.650858","-122.613248","16","0","uAuds_9TVrnw4Dg.","2431228","0","0","0","1",0
