description,id,owner,secret,server,farm,title,ispublic,isfriend,isfamily,datetaken,datetakengranularity,datetakenunknown,tags,latitude,longitude,accuracy,context,place_id,woeid,geo_is_family,geo_is_friend,geo_is_contact,geo_is_public,photos_Id
"Safari West March 2011","5529418959","66538459@N00","41ae215855","5056","6","Safari West","1","0","0","2011-03-12 16:40:04","0","0","park wild west animal canon private zoo bay is san francisco safari area l gps 70300 50d geoencoded","38.561916","-122.697789","16","0","sLqlM8FTVr5SD5k.","2445819","0","0","0","1",0
"Safari West March 2011","5530007112","66538459@N00","2ed8175c06","5097","6","Safari West","1","0","0","2011-03-12 16:39:11","0","0","park wild west animal canon private zoo bay is san francisco safari area l gps 70300 50d geoencoded","38.562061","-122.697734","16","0","sLqlM8FTVr5SD5k.","2445819","0","0","0","1",0
"Safari West March 2011\n\nCheetah","5530006864","66538459@N00","37947ecf7f","5015","6","Safari West","1","0","0","2011-03-12 16:37:45","0","0","park wild west animal canon private zoo bay is san francisco safari area l gps 70300 50d geoencoded","38.562691","-122.697578","16","0","sLqlM8FTVr5SD5k.","2445819","0","0","0","1",0
"Safari West March 2011\n\nCheetah","5530006560","66538459@N00","fba8367e6e","5055","6","Safari West","1","0","0","2011-03-12 16:36:44","0","0","park wild west animal canon private zoo bay is san francisco safari area l gps 70300 50d geoencoded","38.562691","-122.697578","16","0","sLqlM8FTVr5SD5k.","2445819","0","0","0","1",0
"Safari West March 2011\n\nCheetah","5530006304","66538459@N00","b202e20a5a","5137","6","Safari West","1","0","0","2011-03-12 16:36:25","0","0","park wild west animal canon private zoo bay is san francisco safari area l gps 70300 50d geoencoded","38.562691","-122.697578","16","0","sLqlM8FTVr5SD5k.","2445819","0","0","0","1",0
"Safari West March 2011\n\nCheetah","5529417711","66538459@N00","40d12f2fb3","5014","6","Safari West","1","0","0","2011-03-12 16:36:22","0","0","park wild west animal canon private zoo bay is san francisco safari area l gps 70300 50d geoencoded","38.562691","-122.697578","16","0","sLqlM8FTVr5SD5k.","2445819","0","0","0","1",0
"Safari West March 2011\n\nCheetah","5529417459","66538459@N00","98ea82c9aa","5017","6","Safari West","1","0","0","2011-03-12 16:36:22","0","0","africa park wild west animal cat canon private zoo bay is eyes san francisco bright flash safari area l gps 70300 50d geoencoded","38.562691","-122.697578","16","0","sLqlM8FTVr5SD5k.","2445819","0","0","0","1",0
"Safari West March 2011\n\nCheetah","5529417197","66538459@N00","f78abe93b7","5052","6","Safari West","1","0","0","2011-03-12 16:36:00","0","0","park wild west animal canon private zoo bay is san francisco safari area l gps 70300 50d geoencoded","38.562691","-122.697578","16","0","sLqlM8FTVr5SD5k.","2445819","0","0","0","1",0
"Safari West March 2011","5529416981","66538459@N00","12169cdcd7","5094","6","Safari West","1","0","0","2011-03-12 16:32:27","0","0","park wild west animal canon private zoo bay is san francisco safari area l gps 70300 50d geoencoded","38.563586","-122.697109","16","0","sLqlM8FTVr5SD5k.","2445819","0","0","0","1",0
"Safari West March 2011","5529416745","66538459@N00","081e9793da","5137","6","Safari West","1","0","0","2011-03-12 16:32:05","0","0","park wild west animal canon private zoo bay is san francisco safari area l gps 70300 50d geoencoded","38.563594","-122.697000","16","0","sLqlM8FTVr5SD5k.","2445819","0","0","0","1",0
"Safari West March 2011","5530004722","66538459@N00","14fcfd5234","5018","6","Safari West","1","0","0","2011-03-12 16:31:54","0","0","park wild west animal canon private zoo bay is san francisco safari area l gps 70300 50d geoencoded","38.563594","-122.697000","16","0","sLqlM8FTVr5SD5k.","2445819","0","0","0","1",0
"Safari West March 2011","5529416215","66538459@N00","0c61b1ded9","5212","6","Safari West","1","0","0","2011-03-12 16:31:05","0","0","park wild west animal canon private zoo bay is san francisco safari area l gps 70300 50d geoencoded","38.563591","-122.697000","16","0","sLqlM8FTVr5SD5k.","2445819","0","0","0","1",0
"Safari West March 2011","5529415799","66538459@N00","d57426f824","5213","6","Safari West","1","0","0","2011-03-12 16:29:40","0","0","park wild west animal canon private zoo bay is san francisco safari area l gps 70300 50d geoencoded","38.563252","-122.697503","16","0","sLqlM8FTVr5SD5k.","2445819","0","0","0","1",0
"Safari West March 2011","5530003748","66538459@N00","935608b6fe","5018","6","Safari West","1","0","0","2011-03-12 16:29:39","0","0","park wild west animal canon private zoo bay is san francisco safari area l gps 70300 50d geoencoded","38.563230","-122.697517","16","0","sLqlM8FTVr5SD5k.","2445819","0","0","0","1",0
"Safari West March 2011","5530003546","66538459@N00","d850f58d33","5260","6","Safari West","1","0","0","2011-03-12 16:29:06","0","0","park wild west animal canon private zoo bay is san francisco safari area l gps 70300 50d geoencoded","38.563125","-122.698487","16","0","sLqlM8FTVr5SD5k.","2445819","0","0","0","1",0
"Safari West March 2011","5529415081","66538459@N00","05baf40203","5172","6","Safari West","1","0","0","2011-03-12 16:28:45","0","0","park wild west animal canon private zoo bay is san francisco safari area l gps 70300 50d geoencoded","38.562988","-122.699112","16","0","sLqlM8FTVr5SD5k.","2445819","0","0","0","1",0
"Safari West March 2011","5530002852","66538459@N00","941861bb5f","5016","6","Safari West","1","0","0","2011-03-12 16:28:00","0","0","park wild west animal canon private zoo bay is san francisco safari area l gps 70300 50d geoencoded","38.562497","-122.699270","16","0","sLqlM8FTVr5SD5k.","2445819","0","0","0","1",0
"Safari West March 2011","5530002578","66538459@N00","bfa5614469","5216","6","Safari West","1","0","0","2011-03-12 16:27:48","0","0","park wild west animal canon private zoo bay is san francisco safari area l gps 70300 50d geoencoded","38.562488","-122.699259","16","0","sLqlM8FTVr5SD5k.","2445819","0","0","0","1",0
"Safari West March 2011","5530002298","66538459@N00","42dfda9413","5137","6","Safari West","1","0","0","2011-03-12 16:26:53","0","0","park wild west animal canon private zoo bay is san francisco safari area l gps 70300 50d geoencoded","38.562480","-122.699250","16","0","sLqlM8FTVr5SD5k.","2445819","0","0","0","1",0
"Safari West March 2011","5529413757","66538459@N00","25d8f3f5f1","5057","6","Safari West","1","0","0","2011-03-12 16:25:54","0","0","park wild west animal canon private zoo bay is san francisco safari area l gps 70300 50d geoencoded","38.562480","-122.699245","16","0","sLqlM8FTVr5SD5k.","2445819","0","0","0","1",0
"Safari West March 2011","5530001566","66538459@N00","bded88520f","5212","6","Safari West","1","0","0","2011-03-12 16:24:17","0","0","park wild west animal canon private zoo bay is san francisco safari area l gps 70300 50d geoencoded","38.562480","-122.699242","16","0","sLqlM8FTVr5SD5k.","2445819","0","0","0","1",0
"Safari West March 2011","5529413255","66538459@N00","ba4b7dfd9c","5177","6","Safari West","1","0","0","2011-03-12 16:23:31","0","0","park wild west animal canon private zoo bay is san francisco safari area l gps 70300 50d geoencoded","38.562480","-122.699242","16","0","sLqlM8FTVr5SD5k.","2445819","0","0","0","1",0
"Safari West March 2011","5529412949","66538459@N00","09ebf57572","5013","6","Safari West","1","0","0","2011-03-12 16:22:28","0","0","park wild west animal canon private zoo bay is san francisco safari area l gps 70300 50d geoencoded","38.562486","-122.699242","16","0","sLqlM8FTVr5SD5k.","2445819","0","0","0","1",0
"Safari West March 2011","5529412591","66538459@N00","d9dcd9de43","5257","6","Safari West","1","0","0","2011-03-12 16:20:08","0","0","park wild west animal canon private zoo bay is san francisco safari area l gps 70300 50d geoencoded","38.562372","-122.700023","16","0","sLqlM8FTVr5SD5k.","2445819","0","0","0","1",0
"Safari West March 2011","5529412393","66538459@N00","66d7520a68","5138","6","Safari West","1","0","0","2011-03-12 16:19:04","0","0","park wild west animal canon private zoo bay is san francisco safari area l gps 70300 50d geoencoded","38.564111","-122.700967","16","0","sLqlM8FTVr5SD5k.","2445819","0","0","0","1",0
"Safari West March 2011","5530000280","66538459@N00","0d7ffc4549","5295","6","Safari West","1","0","0","2011-03-12 16:13:52","0","0","park wild west animal canon private zoo bay is san francisco safari area l gps 70300 50d geoencoded","38.567630","-122.700714","16","0","sLqlM8FTVr5SD5k.","2445819","0","0","0","1",0
"Safari West March 2011","5529411989","66538459@N00","4941db7509","5100","6","Safari West","1","0","0","2011-03-12 16:13:30","0","0","park wild west animal canon private zoo bay is san francisco safari area l gps 70300 50d geoencoded","38.567758","-122.700653","16","0","sLqlM8FTVr5SD5k.","2445819","0","0","0","1",0
"Safari West March 2011","5529999814","66538459@N00","b3a716357f","5100","6","Safari West","1","0","0","2011-03-12 16:13:21","0","0","park wild west animal canon private zoo bay is san francisco safari area l gps 70300 50d geoencoded","38.567758","-122.700653","16","0","sLqlM8FTVr5SD5k.","2445819","0","0","0","1",0
"Safari West March 2011","5529411387","66538459@N00","f29920f591","5136","6","Safari West","1","0","0","2011-03-12 16:12:57","0","0","park wild west animal canon private zoo bay is san francisco safari area l gps 70300 50d geoencoded","38.567758","-122.700648","16","0","sLqlM8FTVr5SD5k.","2445819","0","0","0","1",0
"Safari West March 2011","5529411093","66538459@N00","9db49f0581","5295","6","Safari West","1","0","0","2011-03-12 16:09:44","0","0","park wild west animal canon private zoo bay is san francisco safari area l gps 70300 50d geoencoded","38.567902","-122.700489","16","0","sLqlM8FTVr5SD5k.","2445819","0","0","0","1",0
"Safari West March 2011","5529410795","66538459@N00","e29b52265c","5053","6","Safari West","1","0","0","2011-03-12 16:09:37","0","0","park wild west animal canon private zoo bay is san francisco safari area l gps 70300 50d geoencoded","38.568011","-122.700367","16","0","sLqlM8FTVr5SD5k.","2445819","0","0","0","1",0
"Safari West March 2011","5529998688","66538459@N00","c149fa2d2f","5092","6","Safari West","1","0","0","2011-03-12 16:07:36","0","0","park wild west animal canon private zoo bay is san francisco safari area l gps 70300 50d geoencoded","38.567066","-122.700723","16","0","sLqlM8FTVr5SD5k.","2445819","0","0","0","1",0
"Safari West March 2011","5529998344","66538459@N00","da8e4760c2","5252","6","Safari West","1","0","0","2011-03-12 16:05:06","0","0","park wild west animal canon private zoo bay is san francisco safari area l gps 70300 50d geoencoded","38.566683","-122.701056","16","0","sLqlM8FTVr5SD5k.","2445819","0","0","0","1",0
"Safari West March 2011","5529409839","66538459@N00","7dfb0787ed","5091","6","Safari West","1","0","0","2011-03-12 16:03:50","0","0","park wild west animal canon private zoo bay is san francisco safari area l gps 70300 50d geoencoded","38.566683","-122.701059","16","0","sLqlM8FTVr5SD5k.","2445819","0","0","0","1",0
"Safari West March 2011","5529409457","66538459@N00","27e14e8dc0","5136","6","Safari West","1","0","0","2011-03-12 15:53:20","0","0","park wild west animal canon private zoo bay is san francisco safari area l gps 70300 50d geoencoded","38.563680","-122.701181","16","0","sLqlM8FTVr5SD5k.","2445819","0","0","0","1",0
"Safari West March 2011","5529997328","66538459@N00","d0179b4dd9","5255","6","Safari West","1","0","0","2011-03-12 15:51:51","0","0","park wild west animal canon private zoo bay is san francisco safari area l gps 70300 50d geoencoded","38.563538","-122.701137","16","0","sLqlM8FTVr5SD5k.","2445819","0","0","0","1",0
"Safari West March 2011","5529996994","66538459@N00","7541a2767a","5258","6","Safari West","1","0","0","2011-03-12 15:49:50","0","0","park wild west animal canon private zoo bay is san francisco safari area l gps 70300 50d geoencoded","38.563550","-122.701134","16","0","sLqlM8FTVr5SD5k.","2445819","0","0","0","1",0
"Safari West March 2011","5529408525","66538459@N00","7124c8d306","5178","6","Safari West","1","0","0","2011-03-12 15:41:13","0","0","park wild west animal canon private zoo bay is san francisco safari area l gps 70300 50d geoencoded","38.560394","-122.706062","16","0","sLqlM8FTVr5SD5k.","2445819","0","0","0","1",0
"Safari West March 2011","5529996106","66538459@N00","4d41d96989","5018","6","Safari West","1","0","0","2011-03-12 15:36:39","0","0","park wild west animal canon private zoo bay is san francisco safari area l gps 70300 50d geoencoded","38.560500","-122.706025","16","0","sLqlM8FTVr5SD5k.","2445819","0","0","0","1",0
"Safari West March 2011","5529407611","66538459@N00","403826b98e","5212","6","Safari West","1","0","0","2011-03-12 15:34:59","0","0","park wild west animal canon private zoo bay is san francisco safari area l gps 70300 50d geoencoded","38.561099","-122.703712","16","0","sLqlM8FTVr5SD5k.","2445819","0","0","0","1",0
"Safari West March 2011","5529995252","66538459@N00","bf1b0f67e6","5172","6","Safari West","1","0","0","2011-03-12 15:32:46","0","0","park wild west animal canon private zoo bay is san francisco safari area l gps 70300 50d geoencoded","38.561105","-122.703692","16","0","sLqlM8FTVr5SD5k.","2445819","0","0","0","1",0
"Safari West March 2011","5529994904","66538459@N00","8e2761354d","5253","6","Safari West","1","0","0","2011-03-12 15:31:13","0","0","park wild west animal canon private zoo bay is san francisco safari area l gps 70300 50d geoencoded","38.561655","-122.701387","16","0","sLqlM8FTVr5SD5k.","2445819","0","0","0","1",0
"Safari West March 2011","5529406425","66538459@N00","934a7f2cc8","5253","6","Safari West","1","0","0","2011-03-12 15:31:09","0","0","park wild west animal canon private zoo bay is san francisco safari area l gps 70300 50d geoencoded","38.561647","-122.701181","16","0","sLqlM8FTVr5SD5k.","2445819","0","0","0","1",0
"Safari West March 2011","5529994218","66538459@N00","0f878bb920","5135","6","Safari West","1","0","0","2011-03-12 15:23:56","0","0","park wild west animal canon private zoo bay is san francisco safari area l gps 70300 50d geoencoded","38.559202","-122.699612","16","0","sLqlM8FTVr5SD5k.","2445819","0","0","0","1",0
"Safari West March 2011","5529405687","66538459@N00","f2a6789bbd","5260","6","Safari West","1","0","0","2011-03-12 15:22:55","0","0","park wild west animal canon private zoo bay is san francisco safari area l gps 70300 50d geoencoded","38.558813","-122.699112","16","0","sLqlM8FTVr5SD5k.","2445819","0","0","0","1",0
"Safari West March 2011","5529993564","66538459@N00","57f4a7f90a","5291","6","Safari West","1","0","0","2011-03-12 15:05:22","0","0","park wild west animal canon private zoo bay is san francisco safari area l gps 70300 50d geoencoded","38.557827","-122.697770","16","0","sLqlM8FTVr5SD5k.","2445819","0","0","0","1",0
"Safari West March 2011","5529405147","66538459@N00","3fa711a4b2","5217","6","Safari West","1","0","0","2011-03-12 15:05:07","0","0","park wild west animal canon private zoo bay is san francisco safari area l gps 70300 50d geoencoded","38.557877","-122.697387","16","0","sLqlM8FTVr5SD5k.","2445819","0","0","0","1",0
"Safari West March 2011","5529993008","66538459@N00","c4f63b9574","5177","6","Safari West","1","0","0","2011-03-12 15:04:43","0","0","park wild west animal canon private zoo bay is san francisco safari area l gps 70300 50d geoencoded","38.557986","-122.697084","16","0","sLqlM8FTVr5SD5k.","2445819","0","0","0","1",0
"Safari West March 2011","5529992666","66538459@N00","36b5daef40","5299","6","Safari West","1","0","0","2011-03-12 15:04:06","0","0","park wild west animal canon private zoo bay is san francisco safari area l gps 70300 50d geoencoded","38.557994","-122.697084","16","0","sLqlM8FTVr5SD5k.","2445819","0","0","0","1",0
"Safari West March 2011","5529992422","66538459@N00","f382de7598","5220","6","Safari West","1","0","0","2011-03-12 15:01:43","0","0","park wild west animal canon private zoo bay is san francisco safari area l gps 70300 50d geoencoded","38.557994","-122.697089","16","0","sLqlM8FTVr5SD5k.","2445819","0","0","0","1",0
"Safari West March 2011","5529404001","66538459@N00","5d5907cd99","5135","6","Safari West","1","0","0","2011-03-12 15:00:48","0","0","park wild west animal canon private zoo bay is san francisco safari area l gps 70300 50d geoencoded","38.557991","-122.697089","16","0","sLqlM8FTVr5SD5k.","2445819","0","0","0","1",0
"Safari West March 2011","5529991858","66538459@N00","ea2459b2cd","5296","6","Safari West","1","0","0","2011-03-12 15:00:38","0","0","park wild west animal canon private zoo bay is san francisco safari area l gps 70300 50d geoencoded","38.557991","-122.697089","16","0","sLqlM8FTVr5SD5k.","2445819","0","0","0","1",0
"Safari West March 2011","5529991658","66538459@N00","f36b5682fe","5098","6","Safari West","1","0","0","2011-03-12 14:52:14","0","0","park wild west animal canon private zoo bay is san francisco safari area l gps 70300 50d geoencoded","38.558472","-122.697045","16","0","sLqlM8FTVr5SD5k.","2445819","0","0","0","1",0
"Safari West March 2011","5529991480","66538459@N00","5aa7e32080","5018","6","Safari West","1","0","0","2011-03-12 14:40:49","0","0","park wild west animal canon private zoo bay is san francisco safari area l gps 70300 50d geoencoded","38.557308","-122.695964","16","0","sLqlM8FTVr5SD5k.","2445819","0","0","0","1",0
"Safari West March 2011","5529403111","66538459@N00","052275a703","5140","6","Safari West","1","0","0","2011-03-12 14:38:01","0","0","park wild west animal canon private zoo bay is san francisco safari area l gps 70300 50d geoencoded","38.557288","-122.695975","16","0","sLqlM8FTVr5SD5k.","2445819","0","0","0","1",0
"Safari West March 2011","5529990968","66538459@N00","0c1a47bb55","5140","6","Safari West","1","0","0","2011-03-12 14:37:19","0","0","park wild west animal canon private zoo bay is san francisco safari area l gps 70300 50d geoencoded","38.557411","-122.695975","16","0","sLqlM8FTVr5SD5k.","2445819","0","0","0","1",0
"Safari West March 2011","5529990692","66538459@N00","5b097e8e11","5095","6","Safari West","1","0","0","2011-03-12 14:36:52","0","0","park wild west animal canon private zoo bay is san francisco safari area l gps 70300 50d geoencoded","38.557411","-122.695970","16","0","sLqlM8FTVr5SD5k.","2445819","0","0","0","1",0
"Safari West March 2011","5529402117","66538459@N00","4dacd94dc9","5256","6","Safari West","1","0","0","2011-03-12 14:36:46","0","0","park wild west animal canon private zoo bay is san francisco safari area l gps 70300 50d geoencoded","38.557411","-122.695970","16","0","sLqlM8FTVr5SD5k.","2445819","0","0","0","1",0
"Safari West March 2011","5529401741","66538459@N00","d8ea65e400","5134","6","Safari West","1","0","0","2011-03-12 14:25:16","0","0","park wild west animal canon private zoo bay is san francisco safari area l gps 70300 50d geoencoded","38.557491","-122.695595","16","0","sLqlM8FTVr5SD5k.","2445819","0","0","0","1",0
"Safari West March 2011","5529401421","66538459@N00","0a4736b9b6","5058","6","Safari West","1","0","0","2011-03-12 14:24:39","0","0","park wild west animal canon private zoo bay is san francisco safari area l gps 70300 50d geoencoded","38.557491","-122.695595","16","0","sLqlM8FTVr5SD5k.","2445819","0","0","0","1",0
"","5495610354","66538459@N00","38d7fda80c","5258","6","Garin Park","1","0","0","2011-03-03 11:43:05","0","0","","37.628650","-122.029114","16","0","P4kXA2lTV7r_wEyz","2509769","0","0","0","1",0
"","5495608072","66538459@N00","4e5e3c2708","5215","6","Garin Park","1","0","0","2011-03-03 11:41:37","0","0","","37.628652","-122.029100","16","0","P4kXA2lTV7r_wEyz","2509769","0","0","0","1",0
"","5495606576","66538459@N00","95fe199336","5139","6","Garin Park","1","0","0","2011-03-03 11:39:10","0","0","","37.628627","-122.029123","16","0","P4kXA2lTV7r_wEyz","2509769","0","0","0","1",0
"","5495012383","66538459@N00","5d7f2c92da","5299","6","Garin Park","1","0","0","2011-03-03 11:12:01","0","0","","37.624986","-122.026500","16","0","P4kXA2lTV7r_wEyz","2509769","0","0","0","1",0
"","5495602060","66538459@N00","9c9ee6c7cd","5094","6","Garin Park","1","0","0","2011-03-03 10:32:06","0","0","","37.613461","-122.020064","16","0","P4kXA2lTV7r_wEyz","2509769","0","0","0","1",0
"","5495600614","66538459@N00","c238e79d62","5011","6","Garin Park","1","0","0","2011-03-03 10:25:19","0","0","","37.616688","-122.022348","16","0","P4kXA2lTV7r_wEyz","2509769","0","0","0","1",0
"","5495598742","66538459@N00","1c9fd59f45","5140","6","Garin Park","1","0","0","2011-03-03 10:01:46","0","0","","37.627169","-122.028395","16","0","P4kXA2lTV7r_wEyz","2509769","0","0","0","1",0
"","5495597992","66538459@N00","a21acf8a0e","5092","6","Garin Park","1","0","0","2011-03-03 09:58:15","0","0","","37.628186","-122.028878","16","0","P4kXA2lTV7r_wEyz","2509769","0","0","0","1",0
"A blown tire turned a 15 mile bike ride into an 8 mile bike ride and a 7 mile leisurely stroll home.","5474507328","66538459@N00","03f90e1129","5012","6","Alameda Creek Trail to Coyote Hills","1","0","0","2011-02-23 16:40:02","0","0","","37.577508","-122.025200","16","0","7xeYnlhTVrylmkiS","2467292","0","0","0","1",0
"Looking up at Mission Peak across Decoto Rd bridge.  Geotagged with Garmin Oregon 450 GPS.  A blown tire turned a 15 mile bike ride into an 8 mile bike ride and a 7 mile leisurely stroll home.","5473908505","66538459@N00","235482412b","5219","6","Urban Beauty","1","0","0","2011-02-23 16:39:41","0","0","","37.577502","-122.025195","16","0","7xeYnlhTVrylmkiS","2467292","0","0","0","1",0
"A blown tire turned a 15 mile bike ride into an 8 mile bike ride and a 7 mile leisurely stroll home.","5474503468","66538459@N00","e3bc366d22","5055","6","Alameda Creek Trail to Coyote Hills","1","0","0","2011-02-23 16:37:21","0","0","","37.578575","-122.026237","16","0","7xeYnlhTVrylmkiS","2467292","0","0","0","1",0
"A blown tire turned a 15 mile bike ride into an 8 mile bike ride and a 7 mile leisurely stroll home.","5474501576","66538459@N00","50de945fba","5174","6","Alameda Creek Trail to Coyote Hills","1","0","0","2011-02-23 16:24:41","0","0","","37.584236","-122.031867","16","0","7xeYnlhTVrylmkiS","2467292","0","0","0","1",0
"A blown tire turned a 15 mile bike ride into an 8 mile bike ride and a 7 mile leisurely stroll home.","5473903091","66538459@N00","2b7c3c2493","5056","6","Alameda Creek Trail to Coyote Hills","1","0","0","2011-02-23 16:24:17","0","0","","37.584236","-122.031867","16","0","7xeYnlhTVrylmkiS","2467292","0","0","0","1",0
"A blown tire turned a 15 mile bike ride into an 8 mile bike ride and a 7 mile leisurely stroll home.","5473900321","66538459@N00","b6d33db18b","5171","6","Alameda Creek Trail to Coyote Hills","1","0","0","2011-02-23 16:24:02","0","0","","37.584238","-122.031867","16","0","7xeYnlhTVrylmkiS","2467292","0","0","0","1",0
"A blown tire turned a 15 mile bike ride into an 8 mile bike ride and a 7 mile leisurely stroll home.","5473896993","66538459@N00","86f26a2919","5294","6","Alameda Creek Trail to Coyote Hills","1","0","0","2011-02-23 16:21:49","0","0","","37.584641","-122.032281","16","0","7xeYnlhTVrylmkiS","2467292","0","0","0","1",0
"A blown tire turned a 15 mile bike ride into an 8 mile bike ride and a 7 mile leisurely stroll home.","5473894657","66538459@N00","a101657aaf","5099","6","Alameda Creek Trail to Coyote Hills","1","0","0","2011-02-23 16:15:52","0","0","","37.586916","-122.036898","16","0","rtaaOPFTVrsAojd6","2416305","0","0","0","1",0
"A blown tire turned a 15 mile bike ride into an 8 mile bike ride and a 7 mile leisurely stroll home.","5474490428","66538459@N00","cb7272c09b","5178","6","Alameda Creek Trail to Coyote Hills","1","0","0","2011-02-23 15:49:49","0","0","","37.578541","-122.054403","16","0","NZGqo4VUV7IGCuNApA","55859116","0","0","0","1",0
"A blown tire turned a 15 mile bike ride into an 8 mile bike ride and a 7 mile leisurely stroll home.","5474488732","66538459@N00","81979dabf2","5020","6","Alameda Creek Trail to Coyote Hills","1","0","0","2011-02-23 15:49:48","0","0","","37.578541","-122.054403","16","0","NZGqo4VUV7IGCuNApA","55859116","0","0","0","1",0
"A blown tire turned a 15 mile bike ride into an 8 mile bike ride and a 7 mile leisurely stroll home.","5473890879","66538459@N00","5426953974","5094","6","Alameda Creek Trail to Coyote Hills","1","0","0","2011-02-23 15:49:48","0","0","","37.578541","-122.054403","16","0","NZGqo4VUV7IGCuNApA","55859116","0","0","0","1",0
"A blown tire turned a 15 mile bike ride into an 8 mile bike ride and a 7 mile leisurely stroll home.","5473889933","66538459@N00","123a4881dd","5058","6","Alameda Creek Trail to Coyote Hills","1","0","0","2011-02-23 15:40:37","0","0","","37.575444","-122.058328","16","0","NZGqo4VUV7IGCuNApA","55859116","0","0","0","1",0
"A blown tire turned a 15 mile bike ride into an 8 mile bike ride and a 7 mile leisurely stroll home.","5474484826","66538459@N00","deea592a77","5098","6","Alameda Creek Trail to Coyote Hills","1","0","0","2011-02-23 15:40:13","0","0","","37.575383","-122.058395","16","0","NZGqo4VUV7IGCuNApA","55859116","0","0","0","1",0
"A blown tire turned a 15 mile bike ride into an 8 mile bike ride and a 7 mile leisurely stroll home.","5474483590","66538459@N00","e84cc2070c","5177","6","Alameda Creek Trail to Coyote Hills","1","0","0","2011-02-23 15:37:19","0","0","","37.573894","-122.059653","16","0","NZGqo4VUV7IGCuNApA","55859116","0","0","0","1",0
"A blown tire turned a 15 mile bike ride into an 8 mile bike ride and a 7 mile leisurely stroll home.","5474483230","66538459@N00","3705e0ab01","5175","6","Alameda Creek Trail to Coyote Hills","1","0","0","2011-02-23 15:36:59","0","0","","37.573888","-122.059653","16","0","NZGqo4VUV7IGCuNApA","55859116","0","0","0","1",0
"A blown tire turned a 15 mile bike ride into an 8 mile bike ride and a 7 mile leisurely stroll home.","5474482878","66538459@N00","5f1eb4d25f","5099","6","Alameda Creek Trail to Coyote Hills","1","0","0","2011-02-23 15:35:46","0","0","","37.573719","-122.059828","16","0","NZGqo4VUV7IGCuNApA","55859116","0","0","0","1",0
"A blown tire turned a 15 mile bike ride into an 8 mile bike ride and a 7 mile leisurely stroll home.","5473884921","66538459@N00","90c68568b5","5258","6","Alameda Creek Trail to Coyote Hills","1","0","0","2011-02-23 14:28:35","0","0","","37.557766","-122.093381","16","0","P4kXA2lTV7r_wEyz","2509769","0","0","0","1",0
"A blown tire turned a 15 mile bike ride into an 8 mile bike ride and a 7 mile leisurely stroll home.","5474480324","66538459@N00","e1d096b309","5294","6","Alameda Creek Trail to Coyote Hills","1","0","0","2011-02-23 14:20:52","0","0","","37.557897","-122.093339","16","0","P4kXA2lTV7r_wEyz","2509769","0","0","0","1",0
"Took my new Canon 70-300 L lens for a whirl today and am absolutely impressed.  The first time using it and I am walking away with pictures my old lens was never capable of.  Hand held in the shade without flash.","5434463551","66538459@N00","9197e7e097","4122","5","Lens Test","1","0","0","2011-02-10 12:51:53","0","0","california park portrait test canon zoom fremont ii l 580ex 456 70300 shinn 50d","37.565164","-121.980568","16","0","oVxUWK1TVrMesonb","2492859","0","0","0","1",0
"Loved the colors on the copper tiles","5079670872","66538459@N00","48a45f1fdb","4129","5","Montreal 2010","1","0","0","2010-05-30 14:53:13","0","0","vacation canada nature beautiful weather canon garden french landscape botanical architechture montreal wildlife 2010 50d","45.513805","-73.547801","9","0","nY7EoSRSV7kW","3534","0","0","0","1",0
"6 peach cobblers stacked up in the Troops Dutch oven","4321423884","66538459@N00","494fdea674","4048","5","Dutch Oven Dessert","1","0","0","2010-01-30 18:57:51","0","0","california park county camping boy memorial san fremont scouts campout mateo 103 troop webelos","37.277331","-122.297658","12","0","uF.wsDBTVr5aGqID","2441226","0","0","0","1",0
"","4320690421","66538459@N00","ebf8ab8e68","2768","3","Coal starters and dutch ovens","1","0","0","2010-01-30 18:44:05","0","0","california park county camping boy memorial san fremont scouts campout mateo 103 troop webelos","37.277331","-122.297658","12","0","uF.wsDBTVr5aGqID","2441226","0","0","0","1",0
"","4321422650","66538459@N00","6fe989dab0","4029","5","Coal starters and dutch oven","1","0","0","2010-01-30 18:43:23","0","0","california park county camping boy memorial san fremont scouts campout mateo 103 troop webelos","37.277331","-122.297658","12","0","uF.wsDBTVr5aGqID","2441226","0","0","0","1",0
"","4321422050","66538459@N00","f28c0df313","2789","3","Coal starters and dutch ovens","1","0","0","2010-01-30 18:43:12","0","0","california park county camping boy memorial san fremont scouts campout mateo 103 troop webelos","37.277331","-122.297658","12","0","uF.wsDBTVr5aGqID","2441226","0","0","0","1",0
"","4320688277","66538459@N00","420ba4d402","4033","5","Coal starters and dutch ovens","1","0","0","2010-01-30 18:43:06","0","0","california park county camping boy memorial san fremont scouts campout mateo 103 troop webelos","37.277331","-122.297658","12","0","uF.wsDBTVr5aGqID","2441226","0","0","0","1",0
"","4321420360","66538459@N00","81d05b9cc2","2744","3","Coal starters and dutch ovens","1","0","0","2010-01-30 18:42:11","0","0","california park county camping boy memorial san fremont scouts campout mateo 103 troop webelos","37.277331","-122.297658","12","0","uF.wsDBTVr5aGqID","2441226","0","0","0","1",0
"","4320686793","66538459@N00","8a9376b2cc","2778","3","Peter carving the turkey","1","0","0","2010-01-30 18:38:06","0","0","california park county camping boy memorial san fremont scouts campout mateo 103 troop webelos","37.277331","-122.297658","12","0","uF.wsDBTVr5aGqID","2441226","0","0","0","1",0
